Product ID,Category,Sub-Category,Product Name,Sales
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9
OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71
FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6
FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704
FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92
TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96
TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8
FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176
OFF-AR-10001177,Office Supplies,Art,Newell 349,22.96
TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92
FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,15.552
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,683.988
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,13.392
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,16.776
TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92
FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4
TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48
TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,95.992
OFF-LA-10004178,Office Supplies,Labels,Avery 491,13.216
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84
OFF-AR-10000940,Office Supplies,Art,Newell 343,5.88
TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,25.92
OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,48.84
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,25.9
OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,42.68
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,299.97
OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,20.736
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968
FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56
FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12
TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.928
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78
OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22
OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98
OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92
FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784
OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96
OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72
OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552
FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9
OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06
FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96
OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56
OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,245.94
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9
OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488
TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43
OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59
FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352
OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96
OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214
OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294
FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85
FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94
TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56
OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44
TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88
OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9
TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11
OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08
TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272
OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4
TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96
OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48
OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84
FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24
FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12
OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94
OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28
FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368
FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352
OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888
FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94
OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488
OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4
OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068
OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84
OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36
OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96
OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6
OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94
OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904
OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2
OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.544
OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688
OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488
OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48
OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82
OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216
OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616
TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032
OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488
FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22
OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188
FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64
OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991
OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127
TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66
FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41
TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97
FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532
OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632
OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432
TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802
OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096
OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752
FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074
FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96
OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94
TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976
OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568
OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912
FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408
TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25
OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76
FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164
OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8
OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64
TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,119.04
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07
